actual,proposed
0.0,0.15398338437080383
0.0,0.15293847024440765
0.0,0.15189260244369507
0.0,0.150845468044281
0.0,0.14979681372642517
0.0,0.1487465798854828
0.0,0.14769475162029266
0.0,0.14670579135417938
0.0,0.14574456214904785
0.0,0.14477871358394623
0.0,0.14377504587173462
0.0,0.14273546636104584
0.0,0.14172473549842834
0.0,0.1406451016664505
0.0,0.13962715864181519
0.0,0.13866980373859406
0.0,0.13770657777786255
0.0,0.1367683708667755
0.0,0.13585516810417175
0.0,0.13496537506580353
0.0,0.1340968906879425
0.0,0.1332543045282364
0.0,0.132430762052536
0.0,0.13169223070144653
0.0,0.13106730580329895
0.0,0.13045728206634521
0.0,0.1298600733280182
0.0,0.12927544116973877
0.0,0.12870310246944427
0.0,0.1281425505876541
0.0,0.12759338319301605
0.0,0.12708713114261627
0.0,0.12662282586097717
0.0,0.12613415718078613
0.0,0.1256541907787323
0.0,0.12518253922462463
0.0,0.12459009140729904
0.0,0.12400958687067032
0.0,0.12344039231538773
0.0,0.12291450053453445
0.0,0.12226894497871399
0.0,0.12160436809062958
0.0,0.12101816385984421
0.0,0.12047562003135681
0.0,0.11997518688440323
0.0,0.11945053935050964
0.0,0.11889994889497757
0.0,0.11836495995521545
0.0,0.11786867678165436
0.0,0.11741216480731964
0.0,0.11693070083856583
0.0,0.11648840457201004
0.0,0.1160847619175911
0.0,0.11568610370159149
0.0,0.115292027592659
0.0,0.11496705561876297
0.0,0.11467643827199936
0.0,0.11441893875598907
0.0,0.11419427394866943
0.0,0.11396823823451996
0.0,0.11380618810653687
0.0,0.11370549350976944
0.0,0.11363224685192108
0.0,0.11358527839183807
0.0,0.1134997308254242
0.0,0.11347363889217377
0.0,0.11347249150276184
0.0,0.11349580436944962
0.0,0.11354269832372665
0.0,0.11358030140399933
0.0,0.11364147812128067
0.0,0.11369279026985168
0.0,0.11373502761125565
0.0,0.11373601853847504
0.0,0.11372952163219452
0.0,0.11374792456626892
0.0,0.11369799077510834
0.0,0.1136307567358017
0.0,0.11355850845575333
0.0,0.11351369321346283
0.0,0.11349520087242126
0.0,0.11346972733736038
0.0,0.11343948543071747
0.0,0.11343420296907425
0.0,0.11342255026102066
0.0,0.1134040504693985
0.0,0.11341175436973572
0.0,0.11347638070583344
0.0,0.11356434971094131
0.0,0.11364316940307617
0.0,0.11374504864215851
0.0,0.11386893689632416
0.0,0.11395059525966644
0.0,0.1140228658914566
0.0,0.11408630013465881
0.0,0.11414134502410889
0.0,0.11422047019004822
0.0,0.11429057270288467
0.0,0.11438481509685516
0.0,0.11446956545114517
0.0,0.11457815021276474
0.0,0.11467715352773666
0.0,0.11479920893907547
0.0,0.11491117626428604
0.0,0.11498149484395981
0.0,0.11504390835762024
0.0,0.11509875953197479
0.0,0.1151137724518776
0.0,0.11509031057357788
0.0,0.11502965539693832
0.0,0.11499777436256409
0.0,0.11499382555484772
0.0,0.11498411744832993
0.0,0.11496925354003906
0.0,0.11494965106248856
0.0,0.11492510885000229
0.0,0.11486367881298065
0.0,0.11476627737283707
0.0,0.11463470757007599
0.0,0.11450192332267761
0.0,0.11440049856901169
0.0,0.11429710686206818
0.0,0.11412664502859116
0.0,0.11392436176538467
0.0,0.11375542730093002
0.0,0.11358655244112015
0.0,0.11341788619756699
0.0,0.11324921250343323
0.0,0.11304838210344315
0.0,0.11281607300043106
0.0,0.1125863716006279
0.0,0.11242297291755676
0.0,0.11229181289672852
0.0,0.11212708801031113
0.0,0.11196250468492508
0.0,0.11182989925146103
0.0,0.11176064610481262
0.0,0.11172058433294296
0.0,0.11167637258768082
0.0,0.11162871867418289
0.0,0.111609548330307
0.0,0.11158571392297745
0.0,0.11158961802721024
0.0,0.11162059009075165
0.0,0.11167774349451065
0.0,0.11176023632287979
0.0,0.11186729371547699
0.0,0.11199823021888733
0.0,0.11215216666460037
0.0,0.11223207414150238
0.0,0.11230459809303284
0.0,0.11236999183893204
0.0,0.11242858320474625
0.0,0.11244839429855347
0.0,0.11246300488710403
0.0,0.11244019120931625
0.0,0.11244593560695648
0.0,0.11244694888591766
0.0,0.11244335025548935
0.0,0.1124032661318779
0.0,0.11235997825860977
0.0,0.11234580725431442
0.0,0.11232787370681763
0.0,0.11224140226840973
0.0,0.11212131381034851
0.0,0.11200039833784103
0.0,0.11194378137588501
0.0,0.11191689968109131
0.0,0.11185421049594879
0.0,0.11182133108377457
0.0,0.11178571730852127
0.0,0.11171416938304901
0.0,0.11164116114377975
0.0,0.11156610399484634
0.0,0.1114889532327652
0.0,0.11141020059585571
0.0,0.11129780113697052
0.0,0.11118470877408981
0.0,0.11110307276248932
0.0,0.1110524907708168
0.0,0.11093448102474213
0.0,0.1107838973402977
0.0,0.11066638678312302
0.0,0.1106453686952591
0.0,0.11062072962522507
0.0,0.11062503606081009
0.0,0.11062506586313248
0.0,0.1106533631682396
0.0,0.1106763705611229
0.0,0.11069511622190475
0.0,0.11070922017097473
0.0,0.1107189804315567
0.0,0.11071690917015076
0.0,0.11072582751512527
0.0,0.11072323471307755
0.0,0.1106848493218422
0.0,0.1106114387512207
0.0,0.1105688288807869
0.0,0.11052384227514267
0.0,0.1105087623000145
0.0,0.11049047857522964
0.0,0.11043677479028702
0.0,0.11038107424974442
0.0,0.11035553365945816
0.0,0.11035982519388199
0.0,0.11042458564043045
0.0,0.11051591485738754
0.0,0.11060038954019547
0.0,0.11071144044399261
0.0,0.11084731668233871
0.0,0.11100814491510391
0.0,0.1111600324511528
0.0,0.11125940829515457
0.0,0.11137615889310837
0.0,0.11147432029247284
0.0,0.11156612634658813
0.0,0.11165180802345276
0.0,0.11173160374164581
0.0,0.11180584132671356
0.0,0.11187447607517242
0.0,0.11197036504745483
0.0,0.11206018924713135
0.0,0.1121441125869751
0.0,0.1122225672006607
0.0,0.11228495836257935
0.0,0.11233103275299072
0.0,0.11236222833395004
0.0,0.11239054799079895
0.0,0.11244692653417587
0.0,0.11253130435943604
0.0,0.11261015385389328
0.0,0.11271616071462631
0.0,0.11288069933652878
0.0,0.11310193687677383
0.0,0.11334584653377533
0.0,0.11354730278253555
0.0,0.11370758712291718
0.0,0.11386054754257202
0.0,0.11397397518157959
0.0,0.1140492781996727
0.0,0.11408774554729462
0.0,0.11415491998195648
0.0,0.1142180934548378
0.0,0.11427699774503708
0.0,0.11436411738395691
0.0,0.1144787073135376
0.0,0.11455535888671875
0.0,0.11462751030921936
0.0,0.11469543725252151
0.0,0.11472699791193008
0.0,0.1147233322262764
0.0,0.1147502139210701
0.0,0.1148710548877716
0.0,0.11495403200387955
0.0,0.11503245681524277
0.0,0.11510659754276276
0.0,0.11520889401435852
0.0,0.11533843725919724
0.0,0.11549442261457443
0.0,0.11561143398284912
0.0,0.11575543135404587
0.0,0.11592548340559006
0.0,0.1161208376288414
0.017591111361980438,0.11634072661399841
0.017002485692501068,0.11655214428901672
0.020795533433556557,0.11678770929574966
0.020190926268696785,0.11701422929763794
0.015250969678163528,0.11720035970211029
0.014753203839063644,0.11737913638353348
0.01427458319813013,0.1175510510802269
0.013814371079206467,0.11771638691425323
0.017730891704559326,0.1179075688123703
0.017245011404156685,0.1180916577577591
0.021137278527021408,0.11830112338066101
0.024987535551190376,0.11853519827127457
0.024438796564936638,0.11876098066568375
0.028271101415157318,0.11901096254587173
0.032064925879240036,0.11928443610668182
0.03582180663943291,0.1195807009935379
0.03954359516501427,0.11989913135766983
0.04323207214474678,0.12023908644914627
0.03817087411880493,0.12053542584180832
0.03320049121975899,0.12078957259654999
0.028317000716924667,0.12100297957658768
0.027875667437911034,0.12120923399925232
0.031812477856874466,0.12144089490175247
0.035707276314496994,0.12169718742370605
0.03084404021501541,0.12191285938024521
0.026063576340675354,0.12208925187587738
0.021362274885177612,0.12222766131162643
0.016737036406993866,0.12232933938503265
0.003465705318376422,0.12233094871044159
0.0,0.12223570048809052
0.0,0.12214347720146179
0.0005982633447274566,0.1221509575843811
0.0005782445659860969,0.12215814739465714
0.0,0.1221328005194664
0.0,0.12210821360349655
0.0,0.1220843493938446
0.0,0.12206120043992996
0.0,0.12197419255971909
0.0,0.12188988924026489
0.0,0.12177592515945435
0.0,0.12160096317529678
0.0,0.12136691063642502
0.0,0.12107563018798828
0.0,0.12076114863157272
0.0,0.12039189040660858
0.0,0.11996947973966599
0.0,0.11949558556079865
0.0,0.11903621256351471
0.0,0.11859112977981567
0.0,0.11815930157899857
0.0,0.11774057894945145
0.0,0.11733434349298477
0.0,0.11694007366895676
0.0,0.11652501672506332
0.0,0.11612201482057571
0.0,0.11576302349567413
0.0,0.11544648557901382
0.0,0.11513872444629669
0.0,0.11483925580978394
0.0,0.1145479753613472
0.0,0.11429677903652191
0.0,0.11401974409818649
0.0,0.11348716169595718
0.0,0.11313416808843613
0.0,0.11269395053386688
0.0,0.11220132559537888
0.0,0.11165810376405716
0.0,0.11106571555137634
0.0,0.11045776307582855
0.0,0.10983479022979736
0.0,0.10919707268476486
0.0,0.10797673463821411
0.0,0.10748744755983353
0.0,0.10704326629638672
0.0,0.1066427007317543
0.0,0.10625200718641281
0.0,0.10583847761154175
0.0,0.10556400567293167
0.0,0.10536002367734909
0.0,0.10519138723611832
0.0,0.10499271005392075
0.0,0.10476503521203995
0.0,0.10447689145803452
0.0,0.10416246950626373
0.0,0.10382245481014252
0.0,0.10345765948295593
0.0,0.10310119390487671
0.0,0.10275266319513321
0.0,0.10244392603635788
0.0,0.10210920125246048
0.0,0.1017494648694992
0.0,0.10139764100313187
0.0,0.1010528951883316
0.0,0.10074857622385025
0.0,0.10048190504312515
0.0,0.10018771886825562
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.10010270029306412
0.0,0.10029788315296173
0.0,0.10058043897151947
0.0,0.10088316351175308
0.0,0.10123766958713531
0.034961674362421036,0.10167466849088669
0.04250986874103546,0.10215941071510315
0.04562324658036232,0.1026582196354866
0.04872462898492813,0.1031707227230072
0.051815640181303024,0.10369665920734406
0.050537705421447754,0.10420341044664383
0.049311064183712006,0.10469173640012741
0.06121083348989487,0.10525909811258316
0.06861744821071625,0.10587095469236374
0.0672394409775734,0.10646137595176697
0.057201024144887924,0.10696675628423691
0.04733807221055031,0.10738983005285263
0.04636141285300255,0.10779792815446854
0.032348163425922394,0.10809476673603058
0.03163137659430504,0.10838081687688828
0.026584412902593613,0.10862435400485992
0.030343642458319664,0.10889115184545517
0.029707375913858414,0.10914832353591919
0.02909686230123043,0.10939624160528183
0.028511110693216324,0.10963528603315353
0.03230782970786095,0.10989808291196823
0.04042646661400795,0.11021609604358673
0.04409005865454674,0.11055545508861542
0.0433635413646698,0.11088325828313828
0.04266795888543129,0.11119993031024933
0.046361152082681656,0.11153818666934967
0.05438121780753136,0.11192966252565384
0.053593069314956665,0.11230823397636414
0.052839506417512894,0.11267437040805817
0.043401509523391724,0.11296403408050537
0.04719298705458641,0.11327654123306274
0.04659029096364975,0.11357894539833069
0.041655588895082474,0.11383938044309616
0.036807265132665634,0.11405923962593079
0.03640059754252434,0.11427213996648788
0.03165353089570999,0.11444607377052307
0.03134380280971527,0.11461461335420609
0.03540758043527603,0.11481020599603653
0.04378392547369003,0.11506431549787521
0.04769621789455414,0.11534282565116882
0.05156951770186424,0.11564502865076065
0.0554053820669651,0.11597023159265518
0.05920568108558655,0.1163177490234375
0.06297221034765244,0.11668694764375687
0.06670669466257095,0.11707720160484314
0.0616927295923233,0.11742337793111801
0.05677075311541557,0.11772697418928146
0.060654863715171814,0.11805395036935806
0.05578434467315674,0.11833903938531876
0.055358897894620895,0.1186160296201706
0.0549553744494915,0.11888507753610611
0.06329099088907242,0.1192110925912857
0.05408996343612671,0.11946321278810501
0.05375276505947113,0.11970845609903336
0.0534340925514698,0.11994704604148865
0.05749226361513138,0.12021143734455109
0.052789106965065,0.12043648958206177
0.04816555976867676,0.1206233873963356
0.04797716066241264,0.12080550938844681
0.04780113697052002,0.1209833100438118
0.04327797889709473,0.12112452834844589
0.034467991441488266,0.12119818478822708
0.030145686119794846,0.12123866379261017
0.030245235189795494,0.12127925455570221
0.025985341519117355,0.1212877705693245
0.021785443648695946,0.12126515060663223
0.013283771462738514,0.12118016928434372
0.00925652589648962,0.12106708437204361
0.0052782511338591576,0.12092670053243637
0.0,0.1206953376531601
0.0,0.12044036388397217
0.0,0.12022709846496582
0.0,0.1200217753648758
0.0,0.11975961923599243
0.0,0.11947465687990189
0.0,0.11919978260993958
0.0,0.11893462389707565
0.0,0.11861425638198853
0.0,0.11827271431684494
0.0,0.11797504872083664
0.0,0.11771983653306961
0.0,0.11753787100315094
0.0,0.11739453673362732
0.0,0.11728855222463608
0.0,0.11715416610240936
0.0,0.11705678701400757
0.0,0.11699520796537399
0.0,0.11693599820137024
0.0,0.11691132932901382
0.0,0.11688782274723053
0.00434583704918623,0.11689770221710205
0.004371361341327429,0.11690762639045715
3.77257056243252e-05,0.11688534170389175
0.00012338938540779054,0.11686411499977112
0.004565218463540077,0.11687619984149933
0.0045848689042031765,0.11688823252916336
0.004604618065059185,0.11690022051334381
0.008983494713902473,0.11694444715976715
0.00022497728059533983,0.11692313104867935
0.0,0.11687050014734268
0.0,0.11681994050741196
0.0006255486514419317,0.11680357903242111
0.0006953190895728767,0.11678806692361832
0.005121865775436163,0.11680563539266586
0.013844513334333897,0.11688746511936188
0.026806458830833435,0.11706383526325226
0.03959300369024277,0.11733165383338928
0.0522129125893116,0.11768816411495209
0.055955447256565094,0.11806595325469971
0.068384550511837,0.11852902173995972
0.07194569706916809,0.11901026964187622
0.07548440247774124,0.11950892955064774
0.07900197058916092,0.12002480775117874
0.08685865998268127,0.12058968096971512
0.09027684479951859,0.1211697906255722
0.10239865630865097,0.12182927131652832
0.10566780716180801,0.12250122427940369
0.10457056760787964,0.12315312027931213
0.10788610577583313,0.12381796538829803
0.11555157601833344,0.12452775985002518
0.11443102359771729,0.12521660327911377
0.1177254244685173,0.1259177029132843
0.12101320922374725,0.12663070857524872
0.1199360117316246,0.12732310593128204
0.1189139261841774,0.12799569964408875
0.11794482916593552,0.1286492943763733
0.11266764253377914,0.1292523592710495
0.11185886710882187,0.12983889877796173
0.11109444499015808,0.1304093450307846
0.11037267744541168,0.1309645026922226
0.1053328812122345,0.13147273659706116
0.1003929004073143,0.13193553686141968
0.09990750998258591,0.13238681852817535
0.09073549509048462,0.13276232779026031
0.08607277274131775,0.13309679925441742
0.09021172672510147,0.13345633447170258
0.08995082974433899,0.13380788266658783
0.0897115096449852,0.1341516673564911
0.08949293196201324,0.13448792695999146
0.084935262799263,0.13478496670722961
0.0804571658372879,0.13504396378993988
0.076055146753788,0.13526543974876404
0.07172585278749466,0.1354515701532364
0.05874837189912796,0.13553862273693085
0.04595768824219704,0.13552995026111603
0.028987040743231773,0.13539639115333557
0.016605980694293976,0.13517335057258606
0.004385244566947222,0.13486452400684357
0.0,0.13444001972675323
0.0,0.13393791019916534
0.0,0.13335411250591278
0.0,0.13269731402397156
0.0,0.13196782767772675
0.0,0.13119986653327942
0.0,0.1303299069404602
0.0,0.1294257640838623
0.0,0.12852051854133606
0.0,0.12758171558380127
0.0,0.12661020457744598
0.0,0.1256713569164276
0.0,0.12473165988922119
0.0,0.12382322549819946
0.0,0.12291252613067627
0.0,0.12203171849250793
0.0,0.12117964774370193
0.0,0.12035523355007172
0.0,0.11949286609888077
0.0,0.11862584203481674
0.0,0.11778640002012253
0.0,0.11694120615720749
0.0,0.11615479737520218
0.0,0.11539288610219955
0.0,0.11462222039699554
0.0,0.11387523263692856
0.0,0.11318325251340866
0.0,0.11254438757896423
0.0,0.11202133446931839
0.0,0.11157798767089844
0.0,0.111115001142025
0.0,0.11066502332687378
0.0,0.1101631373167038
0.0,0.10964322090148926
0.0,0.10920240730047226
0.0,0.10880603641271591
0.0,0.10804210603237152
0.0,0.10783975571393967
0.0,0.10767152905464172
0.0,0.10757096111774445
0.0,0.1075034961104393
0.0,0.10746809840202332
0.0,0.10746371746063232
0.0,0.10742494463920593
0.0,0.10744965076446533
0.0,0.10750351846218109
0.0,0.1075211837887764
0.0,0.10756827145814896
0.0,0.10764383524656296
0.0,0.1077793687582016
0.0,0.10790818929672241
0.0,0.10809564590454102
0.0,0.10837168991565704
0.03229960799217224,0.10873351991176605
0.040107447654008865,0.10914672166109085
0.04347170516848564,0.10957691073417664
0.051174573600292206,0.11005627363920212
0.054438818246126175,0.11055094748735428
0.057687774300575256,0.11106055229902267
0.06092207878828049,0.11158473789691925
0.06850249320268631,0.11215542256832123
0.08472823351621628,0.11283577233552933
0.09204565733671188,0.11355791985988617
0.09930337220430374,0.1142561212182045
0.10214514285326004,0.11502812057733536
0.11371111869812012,0.11587171256542206
0.12080435454845428,0.1167525127530098
0.12349052727222443,0.1176372617483139
0.12619176506996155,0.11849375069141388
0.12454888224601746,0.11935532093048096
0.12733981013298035,0.12018976360559464
0.13014298677444458,0.12106271833181381
0.13295802474021912,0.1219082772731781
0.13142582774162292,0.122760109603405
0.12560679018497467,0.12358579784631729
0.11991753429174423,0.12432193756103516
0.11435303092002869,0.12500372529029846
0.11326633393764496,0.12566494941711426
0.10787437111139297,0.12630686163902283
0.09823545813560486,0.1268979012966156
0.08876428008079529,0.12740729749202728
0.07945390045642853,0.12783807516098022
0.0790146067738533,0.12819260358810425
0.06552409380674362,0.12853805720806122
0.05223998799920082,0.12877781689167023
0.043511372059583664,0.12891548871994019
0.034910351037979126,0.12898635864257812
0.030790193006396294,0.12899288535118103
0.013649213127791882,0.1289692372083664
0.0011017514625564218,0.1288195699453354
0.0,0.12858010828495026
0.0,0.12828607857227325
0.0,0.1279066652059555
0.0,0.1275092363357544
0.0,0.12696504592895508
0.0,0.1263432800769806
0.0,0.1256786286830902
0.0,0.12497219443321228
0.0,0.12428973615169525
0.0,0.12363030761480331
0.0,0.12296080589294434
0.0,0.12228134274482727
0.0,0.12155982851982117
0.0,0.12082977592945099
0.0,0.12002671509981155
0.0,0.11921738088130951
0.0,0.11840179562568665
0.0,0.11761222034692764
0.0,0.11684765666723251
0.0,0.11613943427801132
0.0,0.11542106419801712
0.0,0.11472496390342712
0.0,0.11405029892921448
0.0,0.11342848837375641
0.0,0.11282549798488617
0.0,0.11227282881736755
0.0,0.11180104315280914
0.0,0.1113751232624054
0.0,0.11099362373352051
0.0,0.11059048026800156
0.0,0.11019855737686157
0.0,0.10981731861829758
0.0,0.10947895050048828
0.0,0.10918168723583221
0.0,0.10892431437969208
0.0,0.10867317765951157
0.0,0.10846031457185745
0.0,0.10828442871570587
0.0,0.1081443578004837
0.0,0.10803906619548798
0.0,0.10799951106309891
0.0,0.10799144953489304
0.0,0.10801386088132858
0.0,0.10800108313560486
0.0,0.10798685997724533
0.0,0.1080031767487526
0.0,0.10801690816879272
0.0,0.1080605685710907
0.0,0.10810071229934692
0.0,0.10820221155881882
0.0,0.10836302489042282
0.0,0.10858134925365448
0.025617700070142746,0.10882312804460526
0.03356402739882469,0.10911986976861954
0.041419316083192825,0.10946999490261078
0.049188654869794846,0.10987182706594467
0.056875843554735184,0.11032374203205109
0.06012548878788948,0.1108243390917778
0.06772065907716751,0.11133985966444016
0.07524251192808151,0.11190225183963776
0.08269472420215607,0.11251009255647659
0.09008045494556427,0.11316205561161041
0.09740385413169861,0.11385690420866013
0.10030877590179443,0.11459340155124664
0.10321778059005737,0.11533810943365097
0.10177211463451385,0.11609093844890594
0.10475011169910431,0.11681950837373734
0.10773059725761414,0.11755701154470444
0.10635451227426529,0.11830335110425949
0.10940064489841461,0.11902609467506409
0.10808811336755753,0.11975844949483871
0.10683674365282059,0.12046795338392258
0.11000321805477142,0.12115556001663208
0.11316585540771484,0.1218542605638504
0.11632522940635681,0.12256394326686859
0.11512286216020584,0.12328437715768814
0.11833737045526505,0.12398301810026169
0.11283013969659805,0.12469317764043808
0.10743949562311172,0.12534984946250916
0.10216087847948074,0.12595488131046295
0.0926305279135704,0.12651033699512482
0.08762233704328537,0.12698553502559662
0.07835110276937485,0.12741509079933167
0.06923138350248337,0.12776844203472137
0.06025686860084534,0.12804844975471497
0.05142148584127426,0.12825709581375122
0.047077324241399765,0.12839685380458832
0.042799390852451324,0.12850193679332733
0.03858470916748047,0.12857390940189362
0.030071387067437172,0.12861350178718567
0.021676471456885338,0.12858982384204865
0.013393811881542206,0.128504678606987
0.005218602251261473,0.12835976481437683
0.0015052618691697717,0.12815740704536438
0.0,0.12793102860450745
0.0,0.12765218317508698
0.0,0.12731508910655975
0.0,0.12692835927009583
0.0,0.12649141252040863
0.0,0.12597335875034332
0.0,0.1254412978887558
0.0,0.12489556521177292
0.0,0.12433627992868423
0.0,0.12369942665100098
0.0,0.12301958352327347
0.0,0.12229788303375244
0.0,0.12153559178113937
0.0,0.12076608091592789
0.0,0.11998941004276276
0.0,0.11920564621686935
0.0,0.11841484904289246
0.0,0.11761705577373505
0.0,0.11681238561868668
0.0,0.11600080877542496
0.0,0.11518243700265884
0.0,0.11432500183582306
0.0,0.11346188932657242
0.0,0.11259307712316513
0.0,0.11175082623958588
0.0,0.11093413829803467
0.0,0.11014200001955032
0.0,0.10937359184026718
0.0,0.10862759500741959
0.0,0.10787160694599152
0.0,0.10713750123977661
0.0,0.10642452538013458
0.0,0.1057320088148117
0.0,0.10505896806716919
0.0,0.10443706810474396
0.0,0.10383205860853195
0.0,0.10324372351169586
0.0,0.10270341485738754
0.0,0.10217725485563278
0.0,0.10159964114427567
0.0,0.10097379237413406
0.0,0.10033155977725983
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
